"Customer_id","Invoice_id","Product_Rating"
7153,"S08206000242","5/5"
7309,"INV-01200400004","3/5"
7512,"S23127500166","3/5"
1038,"S05586300011","4/5"
8639,"S04581300131","2/5"
5360,"S06707900026","5/5"
2616,"S22108700008","3/5"
3514,"INV-05663600022","5/5"
9619,"S12460500010","3/5"
3222,"S17743800231","5/5"
3401,"S21312900037","2/5"
2572,"S33870900038","1/5"
2349,"S32883300046","3/5"
9374,"S15954100004","2/5"
8379,"S08927500057","5/5"
1112,"S18334500156","4/5"
9102,"INV-05530800137","1/5"
6241,"S17848400057","4/5"
7884,"S25604600050","4/5"
2242,"INV-02536300089","4/5"
6513,"INV-02540100150","1/5"
5990,"S23367800199","3/5"
2530,"S32508100103","1/5"
3819,"S33229600013","3/5"
9441,"S30169700086","2/5"
2874,"INV-09056100171","4/5"
1984,"S08837900125","2/5"
3946,"S10968400049","2/5"
2550,"INV-02923000004","5/5"
2710,"INV-09214400011","3/5"
8696,"S24834700030","3/5"
9132,"S30600800010","4/5"
6043,"S26757000073","2/5"
7346,"INV-02789800018","2/5"
6062,"INV-06438900089","2/5"
5851,"S08350700051","3/5"
9198,"S04387300028","3/5"
5334,"S23618500085","3/5"
9506,"S20439500015","2/5"
5809,"S05618700017","1/5"
7181,"S11170000164","3/5"
5453,"S30404500105","4/5"
5147,"S23927700019","1/5"
1446,"S30652800036","1/5"
3428,"S13403900136","2/5"
2651,"S07268000068","5/5"
7763,"INV-01636200036","2/5"
1350,"S10611500030","4/5"
5519,"S27704600005","2/5"
2605,"INV-08250800014","4/5"
5167,"INV-04988800036","2/5"
6324,"INV-01646600044","2/5"
1211,"S34108500113","3/5"
1691,"S33034700012","1/5"
4270,"S05946000019","4/5"
5174,"INV-00453400063","1/5"
1782,"S33059300018","1/5"
5642,"S14719700012","5/5"
4523,"S29663500042","2/5"
4021,"S31896500024","4/5"
8263,"INV-06853000058","4/5"
3866,"S12047100083","2/5"
5566,"S23864700063","4/5"
1006,"S28068900013","3/5"
6704,"S25491900034","2/5"
5113,"S11666100211","2/5"
2837,"S20512000026","4/5"
1910,"S16474900024","3/5"
2848,"S32003900107","1/5"
3454,"INV-05791400168","1/5"
3409,"S06262100333","2/5"
5721,"S07632300010","3/5"
8434,"S31166200072","2/5"
7409,"S26495200015","1/5"
3605,"S06910700098","3/5"
3376,"S11666100103","5/5"
3819,"S11096800035","3/5"
2040,"S27585200120","4/5"
5324,"S27283300022","4/5"
2976,"S27445100024","4/5"
6010,"INV-08104000015","4/5"
9233,"S25092100003","1/5"
4801,"S10057200009","4/5"
3670,"S31918600094","1/5"
9943,"S29449000007","3/5"
9410,"S07493400009","4/5"
7889,"S15703900005","1/5"
3666,"S31791300027","4/5"
6268,"S05893300120","5/5"
9821,"S32142200058","4/5"
4967,"S04579000042","4/5"
9849,"S30043800085","4/5"
8779,"S08577500021","4/5"
3582,"S25865600109","4/5"
6116,"S11043000031","3/5"
7088,"INV-08389800029","5/5"
3162,"INV-02451600024","5/5"
5771,"S17701300020","4/5"
2659,"S04865800312","1/5"
9237,"S03793800035","3/5"
3723,"S07032300087","5/5"
7701,"S11383100056","3/5"
7459,"S03614900270","5/5"
7595,"S15836200046","2/5"
4690,"INV-02012700074","2/5"
7599,"INV-02916000003","5/5"
2876,"S22317700003","2/5"
7293,"S14557800045","1/5"
2575,"S06545800022","1/5"
6825,"INV-00991900008","2/5"
3226,"S25993500005","1/5"
7337,"INV-08921400055","4/5"
3933,"INV-00193800075","2/5"
8374,"S15935900144","2/5"
7057,"INV-07097100020","4/5"
4101,"S13168800061","3/5"
9202,"S06869200030","1/5"
6417,"S32176400029","1/5"
6994,"INV-08323700010","1/5"
9336,"S23043300008","2/5"
8276,"INV-08692700009","2/5"
7266,"INV-02924100112","4/5"
1651,"S33600500067","1/5"
6823,"S28291500012","4/5"
4642,"INV-09366500014","2/5"
7165,"S33002900017","5/5"
3198,"INV-07224400149","4/5"
1418,"S09769700163","4/5"
7333,"S22875200029","3/5"
1737,"S08114000042","1/5"
6395,"S13734600021","5/5"
6294,"S33733500185","2/5"
3436,"S07722400002","3/5"
5359,"S12257700017","1/5"
9648,"INV-01069700046","2/5"
2431,"S24516800036","4/5"
1198,"S18209400033","3/5"
6825,"INV-06380000014","5/5"
6174,"S12643800039","5/5"
3382,"S26507100188","4/5"
5414,"INV-01859800026","5/5"
2220,"S03725300007","1/5"
6279,"INV-04991100130","5/5"
7498,"S04615400073","4/5"
1904,"S08712600074","4/5"
4710,"S34021100019","5/5"
1494,"S12512900021","4/5"
5704,"INV-02168800119","2/5"
9824,"S31765100019","2/5"
2048,"S03408300189","2/5"
2531,"S03585900016","3/5"
8894,"S12930500003","4/5"
5355,"S04199100069","5/5"
9259,"S06306500002","2/5"
3269,"S30800900004","3/5"
2325,"S29141300028","5/5"
2231,"S18574500010","1/5"
9245,"S22015100020","2/5"
3899,"S07215500008","2/5"
9277,"S20261300083","1/5"
5928,"S16237300028","3/5"
1018,"S09349400090","5/5"
4241,"S16347400209","4/5"
3090,"S12121500015","3/5"
1687,"S20575000021","1/5"
1416,"S19216200031","1/5"
5853,"INV-09226000039","4/5"
4832,"INV-05914900052","3/5"
7069,"S28331800172","2/5"
7542,"S13521700019","3/5"
2777,"S32292100065","3/5"
6312,"S33865300015","5/5"
9280,"S15506700016","2/5"
9231,"S26669100006","2/5"
7339,"S25362900024","5/5"
8299,"INV-06443000226","5/5"
7087,"S23770300110","4/5"
5064,"INV-04991100174","2/5"
1199,"S24172700004","1/5"
5897,"S08661600129","5/5"
1987,"INV-01204600001","5/5"
5670,"S15178600126","2/5"
4980,"S17981600011","1/5"
6178,"S13553400117","2/5"
8314,"S13235200006","5/5"
4485,"S21550100042","2/5"
4139,"S05023100031","4/5"
4293,"S12129900012","3/5"
2717,"S29922900023","5/5"
9094,"INV-06707900014","3/5"
7015,"INV-01346000007","4/5"
8512,"INV-00992000022","2/5"
9077,"S27353200054","5/5"
4715,"S18079800066","2/5"
4563,"INV-01644600032","1/5"
1575,"INV-08818600023","5/5"
1022,"INV-03404400099","4/5"
8749,"INV-06313700041","2/5"
5692,"S31058100004","1/5"
9281,"S11734400030","5/5"
6766,"INV-03303200138","1/5"
9181,"S30415600054","2/5"
8606,"S21667200140","3/5"
1456,"INV-04926700015","2/5"
2217,"INV-04194400023","5/5"
6339,"S22870300142","2/5"
4263,"S18959600014","4/5"
6027,"S09973800015","4/5"
2413,"S05940800022","4/5"
4065,"S21134100117","3/5"
7005,"INV-09061000048","1/5"
8646,"S29077600024","5/5"
3254,"S27803700056","5/5"
2077,"S24118500064","2/5"
3909,"S24344200020","1/5"
3233,"S04570600015","3/5"
3627,"S07966500016","3/5"
9768,"S30051800016","4/5"
1724,"S15356800021","1/5"
1494,"INV-05524000026","3/5"
8154,"S13534800020","1/5"
5212,"S20522700003","3/5"
8949,"S20942200053","5/5"
7640,"INV-01069400049","3/5"
2758,"S08012400077","5/5"
8624,"S23359100049","5/5"
5937,"S05387800008","1/5"
3532,"S15571300070","3/5"
1111,"INV-04201700032","1/5"
3568,"INV-07495200021","1/5"
6959,"S08206000135","2/5"
4699,"S05140600081","1/5"
2831,"S29304100015","2/5"
1692,"S25089400010","5/5"
5363,"S08432200025","3/5"
7613,"S33552800017","5/5"
1039,"S03566100005","5/5"
5977,"S05477300081","1/5"
8013,"INV-02665300024","5/5"
9307,"S14722700011","1/5"
7872,"INV-04796700006","3/5"
2783,"INV-04989000007","2/5"
7078,"S06243500039","4/5"
8313,"S11283300172","5/5"
9771,"S15709500031","4/5"
7229,"S21645400014","1/5"
4434,"INV-05380300109","3/5"
8992,"S05949300099","1/5"
5532,"S05662600122","2/5"
9213,"S23242200153","4/5"
1254,"S25747400038","1/5"
9925,"S05133900121","5/5"
7943,"INV-01496800073","4/5"
9084,"S32554800047","4/5"
7888,"S20892900001","2/5"
9975,"S24468700004","3/5"
2027,"INV-01067800006","5/5"
5620,"S16145300027","4/5"
9585,"S08569800024","1/5"
6141,"S19084200025","1/5"
8747,"S33604800102","3/5"
4961,"S30338600039","4/5"
3171,"S29572900051","2/5"
6197,"S13359900002","2/5"
6491,"S05774600134","5/5"
6611,"INV-02235000032","5/5"
5949,"S13664900018","4/5"
4852,"S27799400118","2/5"
4829,"S21134800022","1/5"
6818,"S28519500021","5/5"
1629,"S31516200133","2/5"
2363,"S07262600036","2/5"
8031,"S14464800082","4/5"
6279,"S18210700149","3/5"
5560,"S31230300013","5/5"
9177,"INV-02665000115","4/5"
3579,"S15844000029","3/5"
6795,"INV-03046700041","4/5"
6839,"S09771400016","3/5"
9109,"S27674600008","5/5"
3249,"S22475700189","3/5"
9794,"S21015600076","1/5"
2912,"S30112700012","5/5"
7404,"S13076800013","3/5"
2503,"S05276200082","5/5"
7789,"INV-00067400025","5/5"
3430,"S17371900085","2/5"
9086,"S17891500034","1/5"
3964,"S14091700064","4/5"
7683,"S26058800023","3/5"
8686,"S27153700017","3/5"
7098,"S24916500008","3/5"
6959,"S29260100068","3/5"
7189,"INV-00520000016","3/5"
4414,"INV-05655700028","3/5"
1817,"S04368300026","5/5"
4995,"INV-01874200035","1/5"
9064,"S24955300007","3/5"
6921,"S09968400016","2/5"
8192,"S09648100094","1/5"
6202,"INV-00756400028","4/5"
6377,"S13036000014","5/5"
5640,"S25549700008","1/5"
8400,"S12086000018","3/5"
9702,"S32210700017","1/5"
5771,"S30790800009","5/5"
1892,"S17980900002","2/5"
5854,"S22870300001","4/5"
6422,"INV-02311600016","5/5"
1062,"S23116000038","3/5"
3185,"S32889100145","3/5"
4842,"S25794000081","5/5"
7395,"S29543600123","3/5"
7886,"S10737800102","4/5"
3133,"S10178500144","1/5"
6828,"S31023800042","1/5"
5301,"S12931200013","5/5"
2639,"S12609800062","1/5"
4585,"S25490300141","2/5"
3014,"S08794700309","4/5"
8638,"S33506500101","5/5"
2375,"S33595600001","4/5"
3035,"S32627200056","5/5"
3554,"INV-05253800001","3/5"
3579,"INV-00913900021","3/5"
7014,"S32288300015","5/5"
3951,"S27659000008","3/5"
2234,"S13616600017","1/5"
7266,"S21273700015","4/5"
5655,"S21699900055","2/5"
3813,"S32759600033","3/5"
5403,"S26129800021","2/5"
5612,"INV-07227500103","4/5"
5000,"INV-05654200015","3/5"
9871,"S25558800121","3/5"
1508,"S18578900023","2/5"
7034,"S04453000140","4/5"
9198,"S23409300016","1/5"
1693,"S27155300116","3/5"
9883,"S13094000031","4/5"
1006,"S33063700040","5/5"
4339,"S31529000002","5/5"
7807,"S25861500162","2/5"
9374,"S26053400084","2/5"
2244,"S16587400032","5/5"
4831,"S31141700007","5/5"
9394,"S29411800023","2/5"
8249,"S28353200003","3/5"
2257,"S31765100026","2/5"
1099,"S23872000056","5/5"
8120,"S26641000027","1/5"
4645,"S04233900010","4/5"
2440,"S19353100019","3/5"
6144,"S08420500009","5/5"
4501,"S13542300020","1/5"
3340,"S15831300133","5/5"
6314,"S31174400021","2/5"
1750,"INV-00909900039","3/5"
3340,"INV-00066400036","1/5"
1687,"S05176600102","5/5"
7662,"S06904700072","5/5"
6131,"S19485700027","1/5"
5867,"INV-02011900011","5/5"
7860,"S12301900040","5/5"
4224,"S22058900021","5/5"
5563,"INV-03403700012","5/5"
3486,"S26901500025","2/5"
6394,"S13894100099","3/5"
7621,"S30427400020","5/5"
8607,"S33652600009","4/5"
6735,"INV-02451300048","5/5"
7239,"S18339800050","1/5"
5403,"S16734800013","3/5"
6672,"INV-04991100178","4/5"
9478,"S34114000035","5/5"
7753,"S09026600009","4/5"
7353,"S29883300043","5/5"
1286,"S20313800013","2/5"
2676,"S05362900064","2/5"
3349,"S24493900046","3/5"
9426,"S17843500022","3/5"
1339,"INV-08259900013","1/5"
5801,"INV-04596500012","3/5"
7335,"S33482400024","5/5"
6549,"S31412700003","2/5"
5201,"INV-09208100219","3/5"
3151,"S20087000043","1/5"
8247,"S15517200011","3/5"
5727,"S31826600018","1/5"
6124,"INV-01498100037","2/5"
7130,"S16343900006","2/5"
7177,"S19133700040","1/5"
7405,"S18190000008","5/5"
6348,"INV-06706100025","3/5"
4973,"INV-08466900013","3/5"
1424,"INV-04726000011","1/5"
3233,"S33742400047","4/5"
7963,"S18837600010","1/5"
8809,"S18569700017","4/5"
6686,"S27785200076","4/5"
4528,"S33402100001","3/5"
6472,"S32790000014","5/5"
9322,"S16679700084","5/5"
3697,"INV-04194400065","1/5"
8649,"S33748100078","5/5"
4179,"S28324400127","1/5"
4742,"S18828300040","2/5"
9965,"S20787000112","1/5"
6192,"S04684800109","5/5"
5222,"S06195600017","4/5"
6182,"INV-09493200005","4/5"
6281,"S22212200150","1/5"
5843,"S12213200065","2/5"
1995,"S32295100105","1/5"
2653,"S20511800021","3/5"
2390,"S27849200003","5/5"
2877,"S08886300162","1/5"
8999,"INV-09070000006","3/5"
2278,"INV-03682800065","2/5"
7775,"S26493900032","5/5"
2783,"S32475800027","3/5"
4382,"S26481700036","2/5"
4523,"S09602900085","4/5"
1069,"S32865600018","1/5"
9279,"S26125500023","1/5"
1510,"S22086400080","4/5"
6018,"S13908600079","5/5"
1458,"S09730400004","3/5"
9098,"S29804200061","2/5"
6894,"S27944400011","1/5"
1628,"S04579800007","3/5"
3449,"S29672400066","4/5"
9202,"S27041000188","2/5"
8221,"S04354300001","1/5"
5771,"INV-08544900101","3/5"
8920,"S25630700030","1/5"
9686,"S07799500292","2/5"
1674,"S21158000084","2/5"
8163,"S04907500091","1/5"
7337,"S31498500001","2/5"
5832,"S04580300003","5/5"
7614,"S09218200028","3/5"
9192,"S33224300064","1/5"
3074,"S15591400224","5/5"
3935,"S25269400021","3/5"
2141,"S16743700079","2/5"
7824,"S05774600122","1/5"
6078,"S18325000077","2/5"
8013,"S15713000032","1/5"
1355,"S30903300041","3/5"
9479,"INV-01869800022","2/5"
2058,"S05251500041","3/5"
8863,"S15707500098","4/5"
4647,"S24713000016","2/5"
2281,"S09177900087","5/5"
1244,"S03614900176","5/5"
2054,"S22659800011","2/5"
2136,"S19747600137","5/5"
7947,"S32912300038","2/5"
9397,"S17104100010","3/5"
5336,"S23372200095","5/5"
8086,"S30087600020","2/5"
9138,"INV-06318300017","5/5"
1400,"INV-02450400056","4/5"
9217,"S23366700055","3/5"
4891,"S10057200128","3/5"
5864,"S08263100028","1/5"
8496,"S04256000001","3/5"
8246,"S24354300157","1/5"
1343,"S23726000009","5/5"
6240,"INV-03543300091","5/5"
1499,"S30058700083","5/5"
3907,"S16347400094","5/5"
5330,"S16724200018","2/5"
5156,"S24848500088","2/5"
7598,"S17845700106","5/5"
7547,"S04123500004","3/5"
4609,"S20386900003","5/5"
8672,"S27420700157","4/5"
5352,"S12995800106","2/5"
4535,"S13831200031","2/5"
2098,"S21790700061","4/5"
6654,"S17489100015","3/5"
8642,"S31026100093","1/5"
8171,"S28768600017","3/5"
8696,"INV-01872600002","3/5"
8121,"S11256100062","4/5"
6201,"S16540600002","2/5"
9659,"S13038400019","4/5"
5782,"S08905300033","1/5"
1656,"S30919600009","4/5"
9237,"S30579000009","1/5"
8525,"S23606000006","2/5"
6061,"S08250700020","3/5"
3022,"S28463600088","4/5"
6470,"INV-03169800099","2/5"
1015,"S30653000038","5/5"
9462,"S08905300038","5/5"
1150,"S06243500011","3/5"
3511,"S28518700018","1/5"
9571,"INV-04852100022","5/5"
5530,"S12299200008","1/5"
5810,"S03886200004","5/5"
7088,"S29006100068","2/5"
5480,"INV-01070300001","3/5"
9608,"S17357500002","3/5"
4351,"S25847200056","3/5"
3781,"S22888400091","1/5"
3486,"INV-07919800007","3/5"
2590,"S29471600037","2/5"
1891,"S14484200007","2/5"
7252,"S08372900117","3/5"
5409,"S06904700142","5/5"
6360,"S12394700035","5/5"
9018,"INV-00582900008","3/5"
6214,"S03842900175","5/5"
8504,"S24603000036","1/5"
4717,"S27543300061","4/5"
4414,"S31516200139","5/5"
6862,"INV-01496300015","2/5"
6632,"S22999400022","3/5"
1778,"S26757200065","5/5"
5291,"INV-00127900020","2/5"
2363,"S30778000003","5/5"
2250,"S25995800006","5/5"
5133,"S05477600027","5/5"
5453,"S08449700002","5/5"
2583,"S11256100017","4/5"
5494,"INV-06512100013","2/5"
3755,"S05047700045","4/5"
2808,"S19083200048","5/5"
5937,"S07718100043","3/5"
4248,"S17116700020","3/5"
1665,"S27410500153","1/5"
8445,"INV-00453900126","3/5"
9857,"S23859800023","3/5"
7346,"S07218400056","4/5"
3378,"S05204600227","1/5"
3103,"S04579800056","1/5"
7641,"S25983000014","5/5"
2098,"INV-09213400137","3/5"
3563,"S06350600240","1/5"
3097,"INV-09515500102","2/5"
9824,"S14186200042","5/5"
1839,"S07714200010","3/5"
3209,"S19740400018","3/5"
4000,"INV-02306900045","2/5"
6545,"INV-08912600034","1/5"
8370,"S32662500001","2/5"
3550,"S25873900036","3/5"
8924,"S04368300003","2/5"
6990,"S30660900070","3/5"
4374,"S24265800044","3/5"
9529,"S15356800011","2/5"
3639,"S12732300134","1/5"
9021,"S04951100026","4/5"
4699,"S16223900135","3/5"
4070,"S25474200064","1/5"
3980,"S21281000188","4/5"
9002,"INV-04993000005","2/5"
3171,"S07155700002","1/5"
3097,"S10735900009","4/5"
4056,"S06900800108","1/5"
8783,"S19413700040","2/5"
5113,"INV-01068500034","1/5"
6486,"INV-01946000019","5/5"
8407,"INV-03234500045","3/5"
3471,"S11938000034","5/5"
2661,"S23842600017","5/5"
4870,"INV-08688400056","3/5"
2111,"S19496200108","3/5"
7378,"S20278800012","3/5"
6644,"S25865600162","2/5"
6255,"S22118700006","2/5"
1007,"S28593500082","1/5"
4469,"S17743800018","1/5"
8321,"INV-09495700004","5/5"
7298,"INV-03164100016","5/5"
1637,"INV-00581600108","1/5"
3590,"INV-06576500049","1/5"
2867,"S25614200004","3/5"
3784,"INV-00082200028","2/5"
3554,"S05939700037","2/5"
6070,"S32754200029","1/5"
9478,"S07711900018","3/5"
3528,"S11059000054","5/5"
7764,"S07520600012","4/5"
3920,"S25617500055","3/5"
7899,"S24949600154","2/5"
8312,"S27124800016","3/5"
6877,"S11459500004","3/5"
5806,"S13911700009","2/5"
4640,"INV-09491000117","2/5"
9208,"INV-05790600006","2/5"
5279,"S19356100092","2/5"
6732,"S03889000111","1/5"
3229,"S13792200118","1/5"
8272,"S10987000001","5/5"
9492,"S21401900096","4/5"
9139,"INV-00083300019","1/5"
6058,"INV-04727300050","2/5"
1541,"INV-07682800043","2/5"
1134,"S03479000153","1/5"
5772,"INV-06719600047","5/5"
5340,"INV-01773600019","3/5"
3461,"S17845700038","1/5"
4544,"S17802200038","2/5"
9703,"INV-01199600018","1/5"
4348,"S25986700072","5/5"
4603,"S07929800195","4/5"
1894,"INV-06381000008","2/5"
7690,"S11462300020","5/5"
2521,"INV-00758200027","4/5"
6076,"S24961300004","4/5"
5119,"S26603700022","3/5"
4748,"INV-07908600084","3/5"
8324,"S06289500036","4/5"
8349,"INV-04330200002","1/5"
7543,"INV-01281100021","2/5"
3900,"INV-09440000074","2/5"
8050,"S29671400016","5/5"
8562,"S19615200041","2/5"
8031,"S11283300239","5/5"
5234,"S28528800022","5/5"
7183,"INV-03294900169","4/5"
8945,"S22139400029","4/5"
8310,"S23011300020","3/5"
9126,"S28723500002","2/5"
2627,"S28588000046","4/5"
4290,"S19480100038","4/5"
3992,"S26607600038","5/5"
9533,"S05360000018","4/5"
8699,"S20521800166","1/5"
9865,"S21237500001","4/5"
8740,"S29889800005","5/5"
9750,"S28456200104","5/5"
9981,"S17803700004","3/5"
2809,"S32003900060","4/5"
9418,"S08029100109","3/5"
6612,"S29764300010","3/5"
2122,"S31646900007","2/5"
7402,"S05813600026","1/5"
7624,"S16077600114","3/5"
7273,"S17360200017","3/5"
4808,"INV-02310300181","4/5"
1782,"S28238800107","4/5"
7018,"S33984700028","1/5"
2125,"S12213200099","2/5"
5386,"INV-04130100023","2/5"
6652,"S07152400008","2/5"
5101,"S12213200123","5/5"
8731,"S25905200191","3/5"
3817,"S32878400037","4/5"
5344,"S06305800072","1/5"
9970,"S31141200022","4/5"
6690,"S23160500172","4/5"
1093,"S17928900012","4/5"
1869,"S21001300013","2/5"
6743,"INV-02450500170","3/5"
3576,"INV-05783800029","3/5"
8449,"S26495900037","2/5"
8157,"S22444600059","3/5"
6802,"S04232400028","2/5"
1146,"S26779400026","5/5"
7743,"S07719800101","1/5"
4663,"S24173200003","1/5"
4815,"INV-05790100160","1/5"
9025,"INV-08620700001","5/5"
2617,"INV-00582900038","1/5"
2031,"S19615200042","2/5"
2414,"S11187800027","3/5"
5385,"S06627400168","2/5"
9328,"S18440200017","5/5"
7717,"S05819000094","1/5"
3407,"S14043300007","1/5"
3132,"S33230800025","2/5"
3275,"S06914000023","2/5"
9655,"S10949300024","4/5"
6632,"S29925200102","1/5"
5856,"S14197600023","3/5"
1575,"S24586400017","4/5"
2561,"S09372400005","3/5"
6359,"S15748400004","1/5"
3685,"S03434700030","4/5"
5437,"S16347400139","1/5"
8376,"S04037500017","1/5"
8589,"S33613100021","2/5"
8031,"S10660800108","1/5"
1640,"INV-01649700079","3/5"
6200,"INV-08105500101","1/5"
3014,"S04140600019","2/5"
1660,"INV-05723800055","3/5"
4558,"S27837700057","3/5"
5171,"S28971700007","2/5"
5525,"S04987800098","1/5"
4231,"INV-00924200017","5/5"
1213,"INV-05791500027","4/5"
1355,"S32620500022","1/5"
9451,"S09494800004","4/5"
2097,"S11951100009","3/5"
2718,"INV-00843000014","2/5"
7719,"S27041000037","4/5"
3439,"INV-01065900011","4/5"
9320,"INV-08851000031","3/5"
5771,"S08426100101","1/5"
3730,"S16224200042","1/5"
7298,"S30378800114","1/5"
6549,"S12387700024","2/5"
8647,"INV-01065800028","2/5"
5265,"INV-04267500053","1/5"
8439,"S12895500029","2/5"
3717,"INV-03039800005","3/5"
6818,"S04910900008","1/5"
8013,"INV-08543300039","4/5"
2358,"INV-02535500089","5/5"
7158,"S17962600057","3/5"
9485,"S12047100056","3/5"
7963,"S29420100087","3/5"
2800,"S17095500035","4/5"
4915,"S26355600094","3/5"
7812,"INV-03172000002","2/5"
2813,"S25091800107","4/5"
5890,"S11025100007","4/5"
6131,"INV-00325200002","3/5"
4575,"S22463600049","4/5"
2892,"S09354400054","4/5"
8130,"INV-06921500008","1/5"
2235,"S13788900040","2/5"
2948,"S13274200224","3/5"
2447,"S22589500032","2/5"
7534,"S12478600006","1/5"
4197,"S20521800013","5/5"
1556,"INV-09366600019","5/5"
5225,"S04453000040","4/5"
1700,"INV-02784800109","4/5"
9277,"S04240500001","3/5"
6734,"S18842300005","4/5"
8055,"INV-05319600022","2/5"
1425,"S26531200017","4/5"
8874,"S25491900036","4/5"
6855,"S04236300059","3/5"
8944,"S13585300002","5/5"
8030,"S21208400026","5/5"
4690,"S18574500006","4/5"
2259,"INV-02548500014","2/5"
7409,"S03914500005","3/5"
6486,"S15719900033","2/5"
1661,"S15568800009","5/5"
3296,"S04637600060","3/5"
5797,"S26702700014","2/5"
9071,"S03446100019","1/5"
1635,"S30667300021","2/5"
3063,"S26125300048","2/5"
4585,"S09840200099","4/5"
6285,"S17607600033","5/5"
6686,"S12278700010","5/5"
3294,"INV-09056100128","3/5"
5468,"INV-08544900062","4/5"
2263,"S09012700049","5/5"
2183,"INV-02449000069","5/5"
3554,"S16104900260","5/5"
8440,"INV-01642400006","1/5"
6144,"S11599100019","2/5"
3092,"S22998900043","3/5"
1103,"S30332500010","3/5"
2589,"S29251700069","2/5"
3413,"S29010000005","1/5"
4863,"INV-00583400012","2/5"
8704,"S14470900125","5/5"
7706,"INV-03164800088","5/5"
7614,"S03701800004","3/5"
8620,"INV-04193100207","1/5"
6768,"INV-00326300095","5/5"
1930,"INV-00082200043","2/5"
5298,"S04573900036","3/5"
8681,"S24026400126","2/5"
7863,"S15834100198","3/5"
6422,"S04795400026","1/5"
1535,"S21414700130","1/5"
7207,"S31554100010","4/5"
2156,"S17770600010","2/5"
7343,"S07799500325","1/5"
3300,"S18455800106","4/5"
6241,"S08372900271","2/5"
8660,"INV-05915800151","1/5"
5245,"S04987800063","5/5"
5216,"S22120500023","1/5"
7243,"S25082300020","4/5"
4753,"S15570700003","2/5"
5638,"S33737100173","5/5"
6241,"S26827700001","3/5"
4507,"S23531200026","5/5"
6679,"S11886200019","5/5"
2681,"S28760900060","2/5"
9446,"INV-06178800170","2/5"
9941,"INV-04072900010","4/5"
1906,"S09518900025","1/5"
2657,"S30559000134","1/5"
9297,"S26124800020","2/5"
5976,"S16841400005","2/5"
8639,"S24468900033","5/5"
5865,"S11730400007","3/5"
9084,"S20378000016","4/5"
8480,"S04836200149","2/5"
3964,"S11176100065","5/5"
3880,"S04072500069","1/5"
3559,"INV-02786400127","1/5"
1809,"INV-00068100006","3/5"
7752,"S27287500228","3/5"
7426,"S26973300013","1/5"
2659,"S19921000035","3/5"
2716,"S16345700153","3/5"
3132,"S18936200004","2/5"
7630,"S19207700076","4/5"
4594,"S05060000010","1/5"
4532,"S20561000044","3/5"
7337,"INV-00333700019","5/5"
9863,"S22331300136","2/5"
9198,"S15935900063","4/5"
4641,"S06444800020","4/5"
3938,"INV-05653300049","3/5"
3434,"INV-01647300223","1/5"
5941,"S16847300056","5/5"
1245,"INV-00583200009","3/5"
7653,"S06898400020","5/5"
3639,"S05362100024","3/5"
1967,"S25095900006","5/5"
5023,"S28722400006","2/5"
6827,"INV-06709000002","5/5"
3470,"INV-05251700002","3/5"
9132,"INV-05789400017","3/5"
2985,"S33157500017","5/5"
7094,"INV-01142100013","5/5"
4088,"INV-09293900004","2/5"
4905,"S08611200126","4/5"
7427,"S31948000045","2/5"
3408,"S06067200012","1/5"
2118,"S29370500056","5/5"
2311,"INV-02306900010","1/5"
4808,"INV-02451000046","5/5"
1920,"INV-00453400107","3/5"
8634,"S19224100126","3/5"
9459,"S14121900008","3/5"
7905,"INV-09366900001","2/5"
7885,"S32614300039","1/5"
9535,"S23673500003","2/5"
4796,"S06309000025","4/5"
4585,"S17627300090","1/5"
6448,"S31184000017","5/5"
3197,"S11086200032","2/5"
1962,"S06174000011","5/5"
6291,"S04686300062","5/5"
8387,"S20641200025","4/5"
3819,"S22464400028","1/5"
1120,"INV-01201600005","5/5"
3052,"INV-04066900018","4/5"
8802,"S33991600051","4/5"
5454,"S06188300061","1/5"
2467,"INV-05922000105","2/5"
6265,"INV-06049000141","2/5"
6763,"S24422800004","2/5"
8487,"S08759700038","4/5"
1505,"INV-01493800062","1/5"
7258,"S08619400009","3/5"
4485,"S07032300142","5/5"
5080,"S13407100224","1/5"
7123,"INV-05790100112","1/5"
8573,"S28389000012","3/5"
7865,"S06700400002","4/5"
6941,"S04732900060","3/5"
5594,"S19627700018","3/5"
3717,"S09871100004","2/5"
4702,"S17070300048","3/5"
3053,"S23842600043","1/5"
9984,"S05949300066","4/5"
5226,"S27332600045","4/5"
2991,"S28726100011","4/5"
5860,"S27410500172","4/5"
5634,"INV-04723800075","3/5"
4296,"S32938900005","3/5"
7760,"INV-04268300002","4/5"
9810,"INV-03933800112","5/5"
5330,"S27406400020","2/5"
6153,"S07308100049","5/5"
6862,"S30412000013","2/5"
8880,"S07032300040","3/5"
3032,"INV-04461600030","1/5"
1352,"INV-07922500032","5/5"
9435,"S11633600064","3/5"
6510,"S33405600033","3/5"
1013,"S28872000032","1/5"
7125,"S31889500223","3/5"
1986,"S04416500261","2/5"
9886,"S06553200112","2/5"
2544,"S32221000015","2/5"
3114,"S27039400099","4/5"
1166,"INV-07822300022","3/5"
2606,"S27787300034","1/5"
6267,"S32853300036","3/5"
5541,"S32869200036","5/5"
4285,"INV-01352200029","1/5"
6495,"S14087000056","2/5"
9970,"S06786000043","1/5"
8837,"INV-06438400002","4/5"
